"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.before1","Input.before2","Input.before3","Input.before4","Answer.command","Answer.doNotRedirect","Approve","Reject"
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","35DR22AR5EUWAH1IPZJM8Z1MAY73X4","A2653BIPJKEMRK","Approved","Tue Jan 02 12:14:43 PST 2018","Tue Jan 02 12:35:54 PST 2018","Fri Jan 05 12:35:54 PST 2018","2018-01-05 20:36:44 UTC","","","1271","100% (39/39)","100% (9/9)","100% (7/7)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Go to purple room.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","35K3O9HUACNIKTQUEPUWLJ5CXIZFEE","A149ROBL26JWPJ","Approved","Tue Jan 02 12:05:05 PST 2018","Tue Jan 02 12:27:33 PST 2018","Fri Jan 05 12:27:33 PST 2018","2018-01-05 20:27:46 UTC","","","1348","100% (69/69)","100% (16/16)","100% (6/6)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Move into the green room while being sure to pass through only the blue room.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","35LDD5557BERC3ALWY9CE42QEG6KM9","AIJUY02ENAH9U","Approved","Tue Jan 02 12:05:00 PST 2018","Tue Jan 02 12:12:36 PST 2018","Fri Jan 05 12:12:36 PST 2018","2018-01-05 20:12:46 UTC","","","456","100% (1/1)","100% (1/1)","100% (1/1)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Take the Blue path.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","36PW28KO406NO29M39847IUL02MAEW","A2MCG5W6LHSRG9","Approved","Tue Jan 02 12:04:57 PST 2018","Tue Jan 02 12:07:26 PST 2018","Fri Jan 05 12:07:26 PST 2018","2018-01-05 20:07:46 UTC","","","149","100% (108/108)","100% (13/13)","100% (7/7)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","go to the green room by first entering the blue room",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3DUZQ9U6SNY8Q9H2FZJ5SMCDM3VVSI","A273DS7TQWR9M1","Approved","Tue Jan 02 12:05:00 PST 2018","Tue Jan 02 12:11:03 PST 2018","Fri Jan 05 12:11:03 PST 2018","2018-01-05 20:11:44 UTC","","","363","100% (202/202)","100% (15/15)","100% (10/10)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Pass through the blue room to reach the green room.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3DY4FPOOA2YWPUHP0AJ02C7H01CVRU","AHT8HA3JRWVGV","Approved","Tue Jan 02 12:05:00 PST 2018","Tue Jan 02 12:05:47 PST 2018","Fri Jan 05 12:05:47 PST 2018","2018-01-05 20:06:44 UTC","","","47","100% (93/93)","100% (9/9)","100% (5/5)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","The robot goes through the blue to get to the green.",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3GGAI1SQEW89T5YX4LSEQLPI97YMCZ","A2UO3QJZNC2VOE","Approved","Tue Jan 02 12:06:22 PST 2018","Tue Jan 02 12:08:42 PST 2018","Fri Jan 05 12:08:42 PST 2018","2018-01-05 20:08:46 UTC","","","140","100% (33/33)","100% (11/11)","100% (8/8)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Go through the blue room to the green room","true"
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3KAKFY4PGVCZKMCNQDJL5PE7ML1I3H","A110KENBXU7SUJ","Approved","Tue Jan 02 12:05:03 PST 2018","Tue Jan 02 12:07:20 PST 2018","Fri Jan 05 12:07:20 PST 2018","2018-01-05 20:07:45 UTC","","","137","100% (120/120)","100% (22/22)","100% (10/10)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","go through the blue room to reach the green room",""
"33P2GD6NRN22Y5BGFZOXXFY98OSHK3","3DQQATL6OSO16P6GUHOJBQ3L5KG4I6","Identification of robot commands","Give a single command to a robot that would describe a task","image, tag, picture, different, robot, language, command, research, robotics","$0.50","Tue Jan 02 12:04:36 PST 2018","20","BatchId:3065578;OriginalHitTemplateId:920937336;","1800","259200","Tue Jan 09 12:04:36 PST 2018","","","3M0NZ3JDP28OTRO140V0KHFHWUU5ZR","A3O1I9MATO3ZZN","Approved","Tue Jan 02 12:35:22 PST 2018","Tue Jan 02 12:38:02 PST 2018","Fri Jan 05 12:38:02 PST 2018","2018-01-05 20:38:44 UTC","","","160","100% (5/5)","100% (5/5)","100% (5/5)","https://docs.google.com/drawings/d/e/2PACX-1vT-AmyoHYNIXK9dRFk87fIghfTia5xtieYXNrCuKmkLu9v0zfXdzD7tZaRyL-leFk1gHAYNLsMPixOl/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vR_Wp8emnuXxNvCZOwkmOHofc8gLYu873gmCwsCi2gXZzOityKKuCAs7DDuggvQTPKYUUpqX3wOfka6/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vQ2r5RhtgS6_-dFb2Ga5jPN2s2XNab2HDmlQEEDvDL6tq504K43CaE0eFPOm_MN4IJiiFrJqBWTB5Xp/pub?w=960&h=720","https://docs.google.com/drawings/d/e/2PACX-1vSRqGHu2vLS7Fd70S7LCTyhiBvdnAiKtLh7gNW30V-IY97BX7_LRM7QwDeTjY1yuH85GrYmJ2j3vX2K/pub?w=960&h=720","Get to the pink room through the blue room.",""
